Load_ind	Definition Year	Species Code	Species Name	Area Code	Area Description	Level Code	Level Description	Initial Quantity	Adapted Quota	Eurlex Ref	OJ Ref	Publication Date	Page Number	In regulation	Compute uptake
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	TAC	Total Allowable Catches for all countries			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	EEC	European union			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	BEL	Belgium			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	BGR	Bulgaria			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	CYP	Cyprus			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	DNK	Denmark			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	DEU	Germany			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	ESP	Spain			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	EST	Estonia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	FIN	Finland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	FRA	France			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	GRC	Greece			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	HRV	Croatia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	IRL	Ireland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	ITA	Italy			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	LVA	Latvia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	LTU	Lithuania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	MLT	Malta			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	NLD	Netherlands			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	POL	Poland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	PRT	Portugal			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	ROU	Romania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	SVN	Slovenia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	SWE	Sweden			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ALF	Alfonsinos nei	XDS	NEAFC Stock - Deep Sea Fisheries	GBR	United Kingdom			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANE	European anchovy	08.	8	FRA	France	3189	2698.597	32020R0123	L25	30-01-2020	44	Y	Y
INIV	2020	ANE	European anchovy	08.	8	EEC	European union	31892	31146.468	32020R0123	L25	30-01-2020	44	Y	Y
INIV	2020	ANE	European anchovy	08.	8	TAC	Total Allowable Catches for all countries	31892	31892	32020R0123	L25	30-01-2020	44	Y	Y
INIV	2020	ANE	European anchovy	08.	8	ESP	Spain	28703	28447.871	32020R0123	L25	30-01-2020	44	Y	Y
INIV	2020	ANE	European anchovy	9/3411	"9 and 10; Union waters of CECAF 34.1.1"	ESP	Spain	7494	8886.428	32020R1323	L311	25-09-2020	3	Y	Y
INIV	2020	ANE	European anchovy	9/3411	"9 and 10; Union waters of CECAF 34.1.1"	TAC	Total Allowable Catches for all countries	15669	15669	32020R1323	L311	25-09-2020	3	Y	Y
INIV	2020	ANE	European anchovy	9/3411	"9 and 10; Union waters of CECAF 34.1.1"	PRT	Portugal	8175	7437.325	32020R1323	L311	25-09-2020	3	Y	Y
INIV	2020	ANE	European anchovy	9/3411	"9 and 10; Union waters of CECAF 34.1.1"	EEC	European union	15669	16323.753	32020R1323	L311	25-09-2020	3	Y	Y
INIV	2020	ANF	Anglerfishes nei	*2AC4C	United Kingdom and EU waters of 2a and 4 	BEL	Belgium	14.3	16.355	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	*2AC4C	United Kingdom and EU waters of 2a and 4 	TAC	Total Allowable Catches for all countries			32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	*2AC4C	United Kingdom and EU waters of 2a and 4 	DEU	Germany	16.35	18.7	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	*2AC4C	United Kingdom and EU waters of 2a and 4 	FRA	France	176.25	201.585	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	*2AC4C	United Kingdom and EU waters of 2a and 4 	NLD	Netherlands	13.8	15.78	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	*2AC4C	United Kingdom and EU waters of 2a and 4 	GBR	United Kingdom	122.65	140.27	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	*2AC4C	United Kingdom and EU waters of 2a and 4 	EEC	European union	343.35	392.69	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	*56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	GBR	United Kingdom	1146.1	1362.473	32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	*56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	EEC	European union	1408.5	1628.448	32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	*56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	TAC	Total Allowable Catches for all countries			32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	*56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	BEL	Belgium	49.8	57.571	32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	*56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	DNK	Denmark	109.8	126.939	32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	*56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	DEU	Germany	53.6	61.97	32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	*56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	FRA	France	10.2	11.799	32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	*56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	NLD	Netherlands	37.7	0.79	32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	*56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	SWE	Sweden	1.3	1.496	32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	*56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	IRL	Ireland		5.41					Y	Y
INIV	2020	ANF	Anglerfishes nei	*8ABDE	8a, 8b, 8d and 8e	BEL	Belgium	326.2	360.128	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	*8ABDE	8a, 8b, 8d and 8e	DEU	Germany	36.4	40.18	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	*8ABDE	8a, 8b, 8d and 8e	ESP	Spain	129.6	143.074	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	*8ABDE	8a, 8b, 8d and 8e	FRA	France	2093.2	2310.961	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	*8ABDE	8a, 8b, 8d and 8e	IRL	Ireland	267.5	295.304	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	*8ABDE	8a, 8b, 8d and 8e	NLD	Netherlands	42.2	46.591	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	*8ABDE	8a, 8b, 8d and 8e	GBR	United Kingdom	634.8	700.77	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	*8ABDE	8a, 8b, 8d and 8e	EEC	European union	3529.9	3897.008	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	*8ABDE	8a, 8b, 8d and 8e	TAC	Total Allowable Catches for all countries			32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	04-N.	Norwegian waters of 4	GBR	United Kingdom	305	170	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	04-N.	Norwegian waters of 4	EEC	European union	1700	1700	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	04-N.	Norwegian waters of 4	TAC	Total Allowable Catches for all countries			32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	04-N.	Norwegian waters of 4	NLD	Netherlands	18	83	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	04-N.	Norwegian waters of 4	FRA	France	0	10	32020R0123	L25	30-01-2020	50	N	Y
INIV	2020	ANF	Anglerfishes nei	04-N.	Norwegian waters of 4	BEL	Belgium	51	31	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	04-N.	Norwegian waters of 4	DNK	Denmark	1305	1347	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	04-N.	Norwegian waters of 4	DEU	Germany	21	59	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	07.	7	BEL	Belgium	3262	2761.522	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	07.	7	DEU	Germany	364	480.77	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	07.	7	ESP	Spain	1296	3035.909	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	07.	7	FRA	France	20932	21281.821	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	07.	7	IRL	Ireland	2675	4268.7	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	07.	7	NLD	Netherlands	422	37.23	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	07.	7	GBR	United Kingdom	6348	7099.798	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	07.	7	EEC	European union	35299	38965.75	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	07.	7	TAC	Total Allowable Catches for all countries	35299	35299	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	2AC4-C	Union waters of 2a and 4	DEU	Germany	536	567.956	32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	2AC4-C	Union waters of 2a and 4	FRA	France	102	204.176	32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	2AC4-C	Union waters of 2a and 4	ESP	Spain	0	0	32020R0123	L25	30-01-2020	49	N	Y
INIV	2020	ANF	Anglerfishes nei	2AC4-C	Union waters of 2a and 4	IRL	Ireland		5.41	32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	2AC4-C	Union waters of 2a and 4	NLD	Netherlands	377	412.59	32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	2AC4-C	Union waters of 2a and 4	SWE	Sweden	13	14.963	32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	2AC4-C	Union waters of 2a and 4	GBR	United Kingdom	11461	13229.773	32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	2AC4-C	Union waters of 2a and 4	EEC	European union	14085	16279.331	32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	2AC4-C	Union waters of 2a and 4	TAC	Total Allowable Catches for all countries	14085	14085	32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	2AC4-C	Union waters of 2a and 4	BEL	Belgium	498	574.097	32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	2AC4-C	Union waters of 2a and 4	DNK	Denmark	1098	1270.366	32020R0123	L25	30-01-2020	49	Y	Y
INIV	2020	ANF	Anglerfishes nei	56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	ESP	Spain	307	352.096	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	GBR	United Kingdom	2453	2933.32	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	EEC	European union	7971	9215.34	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	TAC	Total Allowable Catches for all countries	7971	7971	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	BEL	Belgium	286	330.08	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	DEU	Germany	327	316.333	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	FRA	France	3525	4040.06	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	IRL	Ireland	797	1168.59	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	56-14	"6; Union and international waters of 5b; international waters of 12 and 14"	NLD	Netherlands	276	74.861	32020R0123	L25	30-01-2020	50	Y	Y
INIV	2020	ANF	Anglerfishes nei	8ABDE.	8a, 8b, 8d and 8e	FRA	France	7636	8561.348	32020R0123	L25	30-01-2020	51	Y	Y
INIV	2020	ANF	Anglerfishes nei	8ABDE.	8a, 8b, 8d and 8e	ESP	Spain	1372	1383.53	32020R0123	L25	30-01-2020	51	Y	Y
INIV	2020	ANF	Anglerfishes nei	8ABDE.	8a, 8b, 8d and 8e	TAC	Total Allowable Catches for all countries	9008	9008	32020R0123	L25	30-01-2020	51	Y	Y
INIV	2020	ANF	Anglerfishes nei	8ABDE.	8a, 8b, 8d and 8e	EEC	European union	9008	9944.878	32020R0123	L25	30-01-2020	51	Y	Y
INIV	2020	ANF	Anglerfishes nei	8C3411	"8c, 9 and 10; Union waters of CECAF 34.1.1"	ESP	Spain	3353	3681.024	32020R0123	L25	30-01-2020	51	Y	Y
INIV	2020	ANF	Anglerfishes nei	8C3411	"8c, 9 and 10; Union waters of CECAF 34.1.1"	FRA	France	3	58.889	32020R0123	L25	30-01-2020	51	Y	Y
INIV	2020	ANF	Anglerfishes nei	8C3411	"8c, 9 and 10; Union waters of CECAF 34.1.1"	TAC	Total Allowable Catches for all countries	4023	4023	32020R0123	L25	30-01-2020	51	Y	Y
INIV	2020	ANF	Anglerfishes nei	8C3411	"8c, 9 and 10; Union waters of CECAF 34.1.1"	EEC	European union	4023	4483.282	32020R0123	L25	30-01-2020	51	Y	Y
INIV	2020	ANF	Anglerfishes nei	8C3411	"8c, 9 and 10; Union waters of CECAF 34.1.1"	PRT	Portugal	667	743.369	32020R0123	L25	30-01-2020	51	Y	Y
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	DNK	Denmark			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	CYP	Cyprus			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	DEU	Germany			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	EEC	European union			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	TAC	Total Allowable Catches for all countries			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	ESP	Spain			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	EST	Estonia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	FIN	Finland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	FRA	France			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	GRC	Greece			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	HRV	Croatia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	IRL	Ireland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	ITA	Italy			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	LVA	Latvia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	LTU	Lithuania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	MLT	Malta			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	NLD	Netherlands			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	POL	Poland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	PRT	Portugal			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	ROU	Romania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	SVN	Slovenia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	SWE	Sweden			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	GBR	United Kingdom			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	BEL	Belgium			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ANT	Blue antimora	XDS	NEAFC Stock - Deep Sea Fisheries	BGR	Bulgaria			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	BEL	Belgium			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	TAC	Total Allowable Catches for all countries			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	BGR	Bulgaria			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	CYP	Cyprus			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	DNK	Denmark			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	DEU	Germany			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	ESP	Spain			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	EST	Estonia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	FIN	Finland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	FRA	France			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	GRC	Greece			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	HRV	Croatia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	IRL	Ireland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	ITA	Italy			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	LVA	Latvia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	LTU	Lithuania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	MLT	Malta			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	NLD	Netherlands			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	POL	Poland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	PRT	Portugal			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	ROU	Romania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	SVN	Slovenia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	SWE	Sweden			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	GBR	United Kingdom			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	API	Deep-water catsharks	XDS	NEAFC Stock - Deep Sea Fisheries	EEC	European union			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	TAC	Total Allowable Catches for all countries			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	EEC	European union			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	BEL	Belgium			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	BGR	Bulgaria			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	CYP	Cyprus			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	DNK	Denmark			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	DEU	Germany			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	ESP	Spain			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	EST	Estonia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	FIN	Finland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	FRA	France			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	GRC	Greece			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	HRV	Croatia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	IRL	Ireland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	ITA	Italy			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	LVA	Latvia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	LTU	Lithuania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	MLT	Malta			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	NLD	Netherlands			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	POL	Poland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	ARG	Argentines	XDS	NEAFC Stock - Deep Sea Fisheries	PRT	Portugal			32010R1236	L347	21-12-2010	31	Y	N
